From,PM10 (µg/m3),PM2.5 (µg/m3),NO (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),OZONE (µg/m3),BENZENE (µg/m3)
2023-03-25 20:30:00,221.0,84.0,11.4,72.3,47.8,1.59,13.4,10.0,14.2,0.1
2023-03-25 20:45:00,221.0,64.0,11.7,72.8,48.3,1.61,13.0,9.4,16.1,0.1
2023-03-25 21:00:00,221.0,64.0,11.6,73.0,48.3,1.65,13.4,9.4,18.7,0.1
2023-03-25 21:15:00,221.0,64.0,11.0,72.6,47.5,1.67,13.1,9.5,30.6,0.1
2023-03-25 21:30:00,221.0,64.0,10.2,72.0,46.6,1.97,12.4,9.8,20.3,0.1
2023-03-25 21:45:00,221.0,68.0,10.5,71.4,46.5,2.1,14.0,10.5,13.8,0.1
2023-03-25 22:00:00,205.0,68.0,11.5,67.7,45.3,2.07,15.1,11.5,12.9,0.1
2023-03-25 22:15:00,205.0,68.0,12.4,65.2,44.8,1.97,13.7,11.5,11.9,0.1
2023-03-25 22:30:00,205.0,68.0,14.5,65.2,46.5,2.06,13.5,11.2,12.1,0.1
2023-03-25 22:45:00,205.0,103.0,17.9,65.0,49.2,2.06,13.8,11.2,11.2,0.1
2023-03-25 23:00:00,191.0,103.0,20.9,65.8,52.0,1.94,14.5,11.3,11.7,0.1
2023-03-25 23:15:00,191.0,103.0,20.9,63.9,51.0,1.76,14.8,12.0,12.4,0.1
2023-03-25 23:30:00,191.0,103.0,19.2,63.4,49.3,1.82,16.2,11.8,12.2,0.1
2023-03-25 23:45:00,191.0,100.0,17.1,62.1,46.9,1.763892423547496,19.0,12.5,11.7,0.1
2023-03-26 00:00:00,227.0,100.0,17.0,63.9,47.8,2.83,21.8,12.5,11.5,0.1
2023-03-26 00:15:00,227.0,100.0,20.0,65.6,51.2,2.86,26.7,12.6,11.5,0.1
2023-03-26 00:30:00,227.0,100.0,22.7,65.9,53.5,2.31,27.6,12.5,12.2,0.1
2023-03-26 00:45:00,287.0,135.0,22.2,67.4,53.9,2.15,26.1,11.8,12.4,0.1
2023-03-26 01:00:00,287.0,135.0,20.0,66.6,51.7,1.99,24.6,12.1,13.0,0.1
2023-03-26 01:15:00,287.0,135.0,17.0,64.2,48.0,1.87,21.0,11.4,14.1,0.1
2023-03-26 01:30:00,287.0,135.0,14.1,60.4,43.6,1.98,19.1,11.5,13.2,0.1
2023-03-26 01:45:00,269.6,101.0,13.4,58.5,42.0,2.14,20.3,12.0,11.4,0.1
2023-03-26 02:00:00,252.2,101.0,14.5,59.3,43.3,2.13,19.7,12.1,11.2,0.1
2023-03-26 02:15:00,234.8,101.0,16.1,60.5,45.3,2.15,18.9,11.9,11.4,0.1
2023-03-26 02:30:00,217.4,101.0,18.6,61.1,47.6,2.15,18.5,11.7,11.6,0.1
2023-03-26 02:45:00,200.0,110.0,20.8,59.2,48.4,2.14,19.2,11.6,11.3,0.1
2023-03-26 03:00:00,200.0,110.0,21.4,57.8,48.1,2.22,18.3,11.6,11.6,0.1
2023-03-26 03:15:00,200.0,110.0,22.1,57.0,48.3,2.36,18.3,11.7,11.6,0.1
2023-03-26 03:30:00,200.0,110.0,23.9,55.6,49.0,2.45,18.8,12.1,11.7,0.1
2023-03-26 03:45:00,237.0,128.0,27.0,55.9,51.7,2.11,20.8,12.5,11.2,0.1
2023-03-26 04:00:00,237.0,128.0,30.7,59.3,56.5,1.9,21.2,12.0,12.3,0.1
2023-03-26 04:15:00,237.0,128.0,30.2,61.3,57.2,1.77,20.7,11.9,20.6,0.1
2023-03-26 04:30:00,237.0,128.0,22.4,62.4,51.4,1.75,21.6,11.8,26.5,0.1
2023-03-26 04:45:00,237.0,74.0,12.4,64.8,44.6,1.82,21.8,12.0,24.6,0.1
2023-03-26 05:00:00,295.0,74.0,9.4,61.7,40.5,1.81,20.6,12.2,19.9,0.1
2023-03-26 05:15:00,295.0,74.0,8.5,58.4,38.0,1.8,21.1,12.3,13.3,0.1
2023-03-26 05:30:00,295.0,74.0,8.9,57.5,37.8,1.81,21.8,11.8,14.1,0.1
2023-03-26 05:45:00,295.0,79.0,10.1,56.7,38.4,1.69,20.6,11.7,12.1,0.1
2023-03-26 06:00:00,295.0,79.0,10.3,55.2,37.7,1.71,19.9,12.1,12.3,0.1
2023-03-26 06:15:00,188.0,79.0,11.3,52.8,37.3,1.68,20.0,11.9,12.5,0.1
2023-03-26 06:30:00,188.0,79.0,12.3,51.2,37.3,1.71,18.7,11.6,12.6,0.1
2023-03-26 06:45:00,188.0,76.0,13.2,49.7,37.2,1.75,17.2,11.5,13.6,0.1
2023-03-26 07:00:00,188.0,76.0,13.6,47.6,36.4,1.75,16.6,11.6,14.9,0.1
2023-03-26 07:15:00,188.0,76.0,13.0,46.2,35.1,1.87,18.1,11.7,15.2,0.1
2023-03-26 07:30:00,212.5,76.0,11.8,47.9,35.0,1.8,20.0,12.0,19.3,0.1
2023-03-26 07:45:00,237.0,106.0,11.1,49.5,35.4,1.74,22.2,12.2,25.5,0.1
2023-03-26 08:00:00,237.0,106.0,9.4,50.7,34.6,1.76,23.1,12.5,30.8,0.1
2023-03-26 08:15:00,237.0,106.0,7.9,51.8,34.0,1.8,24.1,12.5,33.1,0.1
2023-03-26 08:30:00,237.0,106.0,7.1,51.8,33.3,1.82,27.1,12.4,39.4,0.1
2023-03-26 08:45:00,224.0,108.0,5.5,50.5,31.3,1.76,25.3,11.8,41.46666666666667,0.1
2023-03-26 09:00:00,224.0,108.0,5.1,47.9,29.7,1.74,23.6,12.7,43.53333333333333,0.1
2023-03-26 09:15:00,224.0,108.0,5.2,46.2,28.8,1.74,25.7,13.0,45.6,0.1
2023-03-26 09:30:00,224.0,108.0,4.8,47.8,29.4,1.71,30.8,12.1,49.4,0.1
2023-03-26 09:45:00,224.0,98.0,4.5,47.1,28.7,1.7696358559424192,29.4,11.9,54.0,0.1
2023-03-26 10:00:00,179.0,98.0,4.4,44.0,27.0,1.7697766801128059,28.7,12.1,56.3,0.1
2023-03-26 10:15:00,179.0,98.0,4.3,44.0,26.9,2.7,35.5,12.1,52.5,0.1
2023-03-26 10:30:00,179.0,98.0,4.2,47.0,28.4,1.84,45.9,11.8,52.2,0.1
2023-03-26 10:45:00,179.0,76.0,4.6,50.1,30.4,1.79,60.199999999999996,11.7,38.1,0.1
2023-03-26 11:00:00,179.0,76.0,6.8,55.2,35.0,1.73,74.5,11.6,38.7,0.1
2023-03-26 11:15:00,179.0,76.0,7.9,59.2,37.9,1.68,88.8,11.6,68.3,0.1
2023-03-26 11:30:00,179.0,76.0,7.1,59.5,37.4,1.65,103.1,10.5,59.1,0.1
2023-03-26 11:45:00,179.0,55.0,6.2749999999999995,53.75486047711004,35.39620350528724,1.68,33.8,12.0,78.1,0.1
2023-03-26 12:00:00,113.0,55.0,5.449999999999999,46.73719955665097,29.989980660173533,1.71,31.7,13.5,82.7,0.1
2023-03-26 12:15:00,113.0,55.0,4.625,39.805742712329405,24.469799196567777,1.67,33.0,15.0,87.0,0.1
2023-03-26 12:30:00,113.0,55.0,3.8,33.5,20.9,1.71,40.0,11.2,86.8,0.1
2023-03-26 12:45:00,113.0,54.0,4.2,34.4,21.7,1.68,46.4,11.3,83.3,0.1
2023-03-26 13:00:00,102.0,54.0,4.5,35.5,22.5,1.72,31.5,10.9,80.8,0.1
2023-03-26 13:15:00,102.0,54.0,3.5,35.4,21.7,1.68,27.7,10.3,78.4,0.1
2023-03-26 13:30:00,102.0,54.0,3.2,34.1,20.7,1.66,23.7,10.3,73.0,0.1
2023-03-26 13:45:00,102.0,32.0,3.5,31.8,19.7,1.66,19.5,10.5,74.4,0.1
2023-03-26 14:00:00,102.0,32.0,2.9,31.0,18.9,1.65,18.5,10.1,73.1,0.1
2023-03-26 14:15:00,102.0,32.0,3.2,30.6,18.9,1.65,18.7,10.0,73.6,0.1
2023-03-26 14:30:00,102.0,32.0,3.3,29.6,18.5,1.65,20.4,9.8,73.9,0.1
2023-03-26 14:45:00,102.0,23.0,3.2,29.5,18.4,1.67,20.3,9.8,74.0,0.1
2023-03-26 15:00:00,102.0,23.0,2.7,30.0,18.2,1.65,22.0,9.6,75.4,0.1
2023-03-26 15:15:00,73.0,23.0,3.0,29.3,18.0,1.65,22.8,9.8,75.9,0.1
2023-03-26 15:30:00,73.0,23.0,2.8,29.2,17.8,1.67,26.1,10.1,75.0,0.1
2023-03-26 15:45:00,73.0,31.0,2.8,29.9,18.2,1.71,39.9,10.4,64.2,0.1
2023-03-26 16:00:00,73.0,31.0,2.9,34.9,21.0,1.73,55.1,10.3,57.3,0.1
2023-03-26 16:15:00,46.0,31.0,3.2,39.6,23.7,1.76,48.2,10.2,64.5,0.1
2023-03-26 16:30:00,46.0,31.0,3.8,41.8,25.3,1.8,39.4,10.1,66.4,0.1
2023-03-26 16:45:00,46.0,95.0,3.5,42.2,25.3,1.83,37.2,9.5,67.4,0.1
2023-03-26 17:00:00,46.0,95.0,3.2,40.9,24.4,1.8,34.4,9.3,64.3,0.1
2023-03-26 17:15:00,46.0,95.0,4.0,41.1,25.1,1.81,35.3,9.3,60.5,0.1
2023-03-26 17:30:00,240.0,95.0,4.1,41.4,25.4,1.85,35.7,9.2,54.5,0.1
2023-03-26 17:45:00,240.0,36.0,3.8,43.1,26.0,1.83,38.0,9.5,54.9,0.1
2023-03-26 18:00:00,240.0,36.0,3.6,45.5,27.1,1.82,37.4,9.3,54.7,0.1
2023-03-26 18:15:00,240.0,36.0,3.6,46.7,27.8,1.8,39.4,9.1,57.8,0.1
2023-03-26 18:30:00,240.0,36.0,3.4,46.7,27.6,1.82,36.6,8.9,53.8,0.1
2023-03-26 18:45:00,240.0,37.0,3.2,47.2,27.8,1.91,33.1,9.2,48.0,0.1
2023-03-26 19:00:00,84.0,37.0,4.1,48.9,29.3,2.0,32.1,9.2,38.0,0.1
2023-03-26 19:15:00,84.0,37.0,4.0,51.9,30.8,1.94,29.2,8.6,42.3,0.1
2023-03-26 19:30:00,84.0,37.0,4.3,50.3,30.2,1.96,27.6,9.4,37.0,0.1
2023-03-26 19:45:00,84.0,59.0,4.3,48.0,29.1,1.99,25.4,9.8,37.1,0.1
2023-03-26 20:00:00,84.0,59.0,3.9,45.1,27.2,1.98,23.0,10.3,37.7,0.1
2023-03-26 20:15:00,96.0,59.0,3.9,43.2,26.1,1.99,20.8,10.4,37.9,0.1
2023-03-26 20:30:00,96.0,59.0,3.6,39.9,24.1,2.04,21.5,10.5,37.5,0.1
2023-03-26 20:45:00,96.0,67.0,4.2,38.5,23.9,2.04,22.7,10.4,34.4,0.1
2023-03-26 21:00:00,96.0,67.0,4.9,39.3,24.9,2.15,22.5,10.4,29.0,0.1
2023-03-26 21:15:00,96.0,67.0,4.6,40.4,25.3,2.23,21.0,10.7,21.3,0.1
2023-03-26 21:30:00,96.0,67.0,4.9,43.0,26.8,2.19,19.7,11.1,22.7,0.1
2023-03-26 21:45:00,96.0,73.0,5.4,44.9,28.3,2.19,20.3,10.8,21.0,0.1
2023-03-26 22:00:00,96.0,73.0,5.6,45.7,28.9,2.29,19.2,11.0,13.9,0.1
2023-03-26 22:15:00,96.0,73.0,7.5,48.1,31.8,2.31,20.2,10.8,12.9,0.1
2023-03-26 22:30:00,96.0,73.0,10.8,49.6,35.1,2.26,21.0,11.2,12.0,0.1
2023-03-26 22:45:00,202.0,101.0,14.5,51.4,39.1,2.28,22.1,10.9,11.6,0.1
2023-03-26 23:00:00,202.0,101.0,16.6,52.8,41.6,2.43,22.2,11.2,10.9,0.1
2023-03-26 23:15:00,202.0,101.0,19.4,51.7,43.3,2.26,21.1,11.3,11.4,0.1
2023-03-26 23:30:00,202.0,101.0,21.6,50.3,44.3,2.21,21.6,11.5,11.8,0.1
2023-03-26 23:45:00,202.0,105.0,23.8,51.5,46.8,1.7773104644068765,21.1,11.1,11.1,0.1
2023-03-27 00:00:00,202.0,105.0,23.6,52.4,47.1,1.95,20.6,10.8,15.9,0.1
2023-03-27 00:15:00,202.0,105.0,19.4,51.5,43.2,1.98,19.7,10.6,15.6,0.1
2023-03-27 00:30:00,202.0,105.0,16.1,51.2,40.4,1.99,19.1,10.6,14.0,0.1
2023-03-27 00:45:00,171.0,89.0,13.8,49.8,37.7,2.06,17.6,10.5,13.6,0.1
2023-03-27 01:00:00,171.0,89.0,12.1,48.6,35.7,2.07,16.5,10.1,14.2,0.1
2023-03-27 01:15:00,171.0,89.0,11.2,47.9,34.6,2.04,15.8,9.6,15.3,0.1
2023-03-27 01:30:00,171.0,89.0,11.1,47.2,34.1,2.14,16.3,9.5,12.7,0.1
2023-03-27 01:45:00,171.0,84.0,14.0,45.8,35.7,2.18,15.9,9.9,11.5,0.1
2023-03-27 02:00:00,171.0,84.0,20.5,45.7,41.0,2.18,14.7,9.8,11.6,0.1
2023-03-27 02:15:00,171.0,84.0,29.1,43.2,46.6,2.07,16.3,9.8,12.6,0.1
2023-03-27 02:30:00,171.0,84.0,31.9,43.7,49.2,1.97,17.4,10.0,11.9,0.1
2023-03-27 02:45:00,135.0,78.0,30.3,45.8,49.0,2.0,16.2,10.1,12.0,0.1
2023-03-27 03:00:00,135.0,78.0,25.6,46.2,45.3,2.05,13.0,9.9,11.4,0.1
2023-03-27 03:15:00,135.0,78.0,21.5,44.9,41.3,2.08,11.6,9.8,11.6,0.1
2023-03-27 03:30:00,135.0,78.0,19.6,44.1,39.4,2.08,11.4,9.6,11.4,0.1
2023-03-27 03:45:00,135.0,83.0,18.5,42.7,37.7,2.11,12.1,9.8,11.6,0.1
2023-03-27 04:00:00,135.0,83.0,17.8,41.2,36.4,2.08,11.7,9.9,11.6,0.1
2023-03-27 04:15:00,135.0,83.0,15.9,38.9,33.6,1.89,10.9,10.1,12.2,0.1
2023-03-27 04:30:00,135.0,83.0,13.7,36.9,30.8,1.89,11.7,10.1,11.5,0.1
2023-03-27 04:45:00,130.0,64.0,12.5,35.8,29.2,1.94,12.6,10.1,11.3,0.1
2023-03-27 05:00:00,130.0,64.0,13.0,35.0,29.2,1.99,12.7,10.5,10.8,0.1
2023-03-27 05:15:00,130.0,64.0,14.9,35.0,30.8,2.04,12.1,10.5,11.2,0.1
2023-03-27 05:30:00,130.0,64.0,18.7,34.6,33.6,2.16,12.5,10.5,11.1,0.1
2023-03-27 05:45:00,130.0,81.0,23.9,35.2,38.1,2.15,13.0,10.5,12.2,0.1
2023-03-27 06:00:00,182.0,81.0,26.2,36.4,40.7,2.12,14.7,10.4,11.6,0.1
2023-03-27 06:15:00,182.0,81.0,27.3,36.6,41.7,2.12,14.5,10.4,11.9,0.1
2023-03-27 06:30:00,182.0,81.0,28.8,36.1,42.6,2.6,15.8,11.0,11.3,0.1
2023-03-27 06:45:00,182.0,153.0,36.4,36.8,49.2,3.07,18.9,11.5,11.4,0.1
2023-03-27 07:00:00,182.0,153.0,62.3,41.1,72.5,3.06,24.5,11.1,11.5,0.1
2023-03-27 07:15:00,182.0,153.0,71.2,52.3,85.6,2.98,30.6,14.2,11.7,0.1
2023-03-27 07:30:00,460.0,153.0,76.1,58.8,93.2,2.92,38.7,13.4,12.0,0.1
2023-03-27 07:45:00,460.0,202.0,77.3,63.8,96.7,2.6,34.9,12.8,12.2,0.1
2023-03-27 08:00:00,460.0,202.0,71.7,67.9,94.4,2.68,35.5,12.5,13.0,0.1
2023-03-27 08:15:00,460.0,202.0,62.0,73.3,89.5,1.7817561138616278,38.5,12.6,15.9,0.1
2023-03-27 08:30:00,460.0,202.0,37.3,80.3,72.8,1.7818843772906323,35.8,16.3,24.1,0.1
2023-03-27 08:45:00,460.0,130.0,21.2,74.2,56.7,1.7820124973838758,34.2,13.1,27.633333333333336,0.1
2023-03-27 09:00:00,259.0,130.0,16.6,69.8,50.6,1.7821404740584592,36.8,11.8,31.166666666666668,0.1
2023-03-27 09:15:00,259.0,130.0,13.0,66.4,45.9,1.782268307231482,42.4,12.5,34.7,0.1
2023-03-27 09:30:00,259.0,130.0,10.4,67.0,44.1,1.7823959968200436,49.5,11.9,37.2,0.1
2023-03-27 09:45:00,259.0,85.0,7.7,66.7,41.8,1.782523542741243,53.5,11.5,42.9,0.1
2023-03-27 10:00:00,259.0,85.0,6.3,64.7,39.6,1.7826509449121808,51.4,11.4,51.1,0.1
2023-03-27 10:15:00,161.0,85.0,6.199999999999999,65.83987309104972,39.81983270594299,1.782778203249956,47.4,10.9,54.1,0.1
2023-03-27 10:30:00,161.0,85.0,6.1,64.5,39.2,2.03,43.4,10.4,57.1,0.1
2023-03-27 10:45:00,161.0,86.0,5.5,62.6,37.8,1.96,73.375,10.5,54.4,0.1
2023-03-27 11:00:00,161.0,86.0,5.3,61.6,37.1,1.96,103.35,10.3,51.5,0.1
2023-03-27 11:15:00,161.0,86.0,5.9,63.2,38.4,1.92,133.32500000000002,10.3,47.3,0.1
2023-03-27 11:30:00,161.0,86.0,6.4,70.3,42.6,1.91,163.3,9.8,39.6,0.1
2023-03-27 11:45:00,182.0,75.0,9.35,75.44082879053138,45.64073384641862,1.9,171.1,11.6,41.4,0.1
2023-03-27 12:00:00,182.0,75.0,12.3,79.49344848810206,50.266713990383124,1.83,174.7,13.4,36.4,0.1
2023-03-27 12:15:00,182.0,75.0,15.25,82.69321634939831,55.11108913825687,1.85,202.5,15.2,30.4,0.1
2023-03-27 12:30:00,182.0,75.0,18.2,85.6,60.3,1.85,253.5,10.4,26.5,0.1
2023-03-27 12:45:00,182.0,70.0,21.7,88.3,64.6,1.82,211.1,9.9,31.9,0.1
2023-03-27 13:00:00,182.0,70.0,21.8,89.1,65.1,1.79,200.7,10.1,32.4,0.1
2023-03-27 13:15:00,182.0,70.0,20.3,89.9,64.3,1.75,193.8,9.8,36.1,0.1
2023-03-27 13:30:00,182.0,70.0,18.0,90.0,62.5,1.8,196.0,9.6,38.6,0.1
2023-03-27 13:45:00,182.0,57.0,13.2,88.3,57.7,1.81,100.6,9.8,68.4,0.1
2023-03-27 14:00:00,168.0,57.0,8.2,75.7,46.9,1.73,33.4,11.3,85.6,0.1
2023-03-27 14:15:00,168.0,57.0,5.4,56.4,34.4,1.74,22.0,11.2,87.9,0.1
2023-03-27 14:30:00,168.0,57.0,4.0,47.3,28.4,1.75,20.7,10.1,88.5,0.1
2023-03-27 14:45:00,168.0,39.0,3.4,41.5,24.8,1.77,21.3,10.4,89.0,0.1
2023-03-27 15:00:00,169.0,39.0,3.6,38.7,23.5,1.75,21.6,10.1,91.8,0.1
2023-03-27 15:15:00,169.0,39.0,3.7,36.6,22.4,1.75,21.6,10.1,89.2,0.1
2023-03-27 15:30:00,169.0,39.0,3.4,35.7,21.8,1.79,23.5,10.3,87.3,0.1
2023-03-27 15:45:00,169.0,36.0,3.6,34.5,21.3,1.73,23.5,10.8,87.4,0.1
2023-03-27 16:00:00,107.0,36.0,3.0,32.9,19.9,1.73,22.5,10.9,87.5,0.1
2023-03-27 16:15:00,107.0,36.0,3.2,32.8,20.1,1.73,20.4,11.2,84.7,0.1
2023-03-27 16:30:00,107.0,36.0,4.2,32.6,20.8,1.73,19.4,11.0,85.5,0.1
2023-03-27 16:45:00,107.0,31.0,4.3,31.2,20.1,1.73,17.4,9.9,84.3,0.1
2023-03-27 17:00:00,107.0,31.0,3.9,30.5,19.4,1.74,16.4,8.7,79.4,0.1
2023-03-27 17:15:00,85.0,31.0,3.8,30.7,19.4,1.75,14.5,8.3,78.4,0.1
2023-03-27 17:30:00,85.0,31.0,3.3,32.3,19.9,1.74,11.9,8.0,75.6,0.1
2023-03-27 17:45:00,85.0,37.0,3.4,33.5,20.5,1.74,10.5,8.2,72.3,0.1
2023-03-27 18:00:00,85.0,37.0,3.8,36.1,22.3,1.77,11.6,7.8,69.5,0.1
2023-03-27 18:15:00,107.0,37.0,3.5,37.6,22.8,1.82,12.8,8.3,60.1,0.1
2023-03-27 18:30:00,107.0,37.0,3.6,40.5,24.5,1.87,13.2,8.7,51.9,0.1
2023-03-27 18:45:00,107.0,65.0,4.0,44.5,26.9,1.85,11.5,8.5,44.8,0.1
2023-03-27 19:00:00,107.0,65.0,4.5,49.0,29.7,1.84,12.4,8.9,34.5,0.1
2023-03-27 19:15:00,107.0,65.0,4.4,56.1,33.4,1.77,12.6,9.2,34.7,0.1
2023-03-27 19:30:00,107.0,65.0,4.8,59.9,35.8,1.95,13.4,9.2,37.4,0.1
2023-03-27 19:45:00,133.0,78.0,4.7,62.1,36.9,1.96,14.9,9.1,30.0,0.1
2023-03-27 20:00:00,133.0,78.0,4.8,63.9,37.9,2.03,14.8,9.2,22.7,0.1
2023-03-27 20:15:00,133.0,78.0,5.5,64.3,38.6,2.04,14.5,9.4,21.7,0.1
2023-03-27 20:30:00,133.0,78.0,6.1,64.5,39.2,2.11,16.0,9.6,25.3,0.1
2023-03-27 20:45:00,133.0,101.0,7.5,65.6,41.0,2.58,19.2,9.9,16.8,0.1
2023-03-27 21:00:00,283.0,101.0,10.0,69.0,44.8,2.51,20.6,10.6,17.5,0.1
2023-03-27 21:15:00,283.0,101.0,10.2,69.9,45.5,2.39,21.2,10.9,19.6,0.1
2023-03-27 21:30:00,283.0,101.0,10.0,70.5,45.6,2.71,23.6,10.9,14.5,0.1
2023-03-27 21:45:00,283.0,123.0,10.9,71.2,46.7,2.58,24.8,11.2,13.1,0.1
2023-03-27 22:00:00,283.0,123.0,13.8,73.7,50.5,2.5,27.2,11.4,12.5,0.1
2023-03-27 22:15:00,283.0,123.0,18.1,76.2,55.2,2.52,29.8,11.1,11.8,0.1
2023-03-27 22:30:00,283.0,123.0,26.3,76.9,62.3,2.44,31.8,11.7,11.1,0.1
2023-03-27 22:45:00,283.0,132.0,30.6,76.1,65.3,2.35,30.6,11.3,12.4,0.1
2023-03-27 23:00:00,241.0,132.0,30.1,74.4,64.0,2.18,27.8,10.9,12.9,0.1
2023-03-27 23:15:00,241.0,132.0,27.6,73.4,61.5,2.22,26.8,10.4,12.2,0.1
2023-03-27 23:30:00,241.0,132.0,24.9,71.7,58.4,2.18,26.5,10.2,11.6,0.1
